# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 5.00000000e+00
# Aref          : 5.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
426.458         	1.52906377e+00	7.64531884e-01	7.64531884e-01	-3.53691713e-01	-1.81649211e-01	-1.72042501e-01	-4.80335492e-03	-1.16207585e-21	5.08857938e-20	5.49135872e-20	7.83425874e-20	-2.34290002e-20
426.5           	1.52929689e+00	7.64648445e-01	7.64648445e-01	-3.55307771e-01	-1.82438293e-01	-1.72869477e-01	-4.78440792e-03	-1.19690768e-21	5.08976371e-20	5.50140092e-20	7.84046417e-20	-2.33906325e-20
426.542         	1.52951294e+00	7.64756470e-01	7.64756470e-01	-3.56958201e-01	-1.83243965e-01	-1.73714236e-01	-4.76486477e-03	-1.22953425e-21	5.09022778e-20	5.50975945e-20	7.84510751e-20	-2.33534806e-20
426.583         	1.52975979e+00	7.64879894e-01	7.64879894e-01	-3.58594746e-01	-1.84042511e-01	-1.74552236e-01	-4.74513728e-03	-1.26276299e-21	5.09050246e-20	5.51761501e-20	7.84930997e-20	-2.33169496e-20
426.625         	1.52998090e+00	7.64990448e-01	7.64990448e-01	-3.60210037e-01	-1.84829954e-01	-1.75380083e-01	-4.72493586e-03	-1.29616548e-21	5.09060832e-20	5.52522481e-20	7.85322072e-20	-2.32799591e-20
426.667         	1.53021814e+00	7.65109068e-01	7.65109068e-01	-3.61765579e-01	-1.85586952e-01	-1.76178626e-01	-4.70416288e-03	-1.33059833e-21	5.09057372e-20	5.53265628e-20	7.85690186e-20	-2.32424558e-20
426.708         	1.53045941e+00	7.65229707e-01	7.65229707e-01	-3.63274946e-01	-1.86319996e-01	-1.76954950e-01	-4.68252319e-03	-1.36698124e-21	5.09084169e-20	5.54080414e-20	7.86124376e-20	-2.32043962e-20
426.75          	1.53069417e+00	7.65347083e-01	7.65347083e-01	-3.64742028e-01	-1.87032243e-01	-1.77709785e-01	-4.66122878e-03	-1.40473273e-21	5.09119825e-20	5.54926421e-20	7.86583036e-20	-2.31656615e-20
426.792         	1.53093543e+00	7.65467715e-01	7.65467715e-01	-3.66198942e-01	-1.87739656e-01	-1.78459286e-01	-4.64018517e-03	-1.44242974e-21	5.09137662e-20	5.55732569e-20	7.87003946e-20	-2.31271378e-20
426.833         	1.53115343e+00	7.65576714e-01	7.65576714e-01	-3.67675189e-01	-1.88456306e-01	-1.79218884e-01	-4.61871103e-03	-1.48152190e-21	5.09176384e-20	5.56619080e-20	7.87485924e-20	-2.30866844e-20
426.875         	1.53143515e+00	7.65717574e-01	7.65717574e-01	-3.69099193e-01	-1.89146234e-01	-1.79952959e-01	-4.59663763e-03	-1.52181991e-21	5.09301647e-20	5.57483000e-20	7.88043147e-20	-2.30560147e-20
426.917         	1.53168146e+00	7.65840731e-01	7.65840731e-01	-3.70465225e-01	-1.89806398e-01	-1.80658827e-01	-4.57378539e-03	-1.56314665e-21	5.09362452e-20	5.58363721e-20	7.88544313e-20	-2.30180592e-20
426.958         	1.53193813e+00	7.65969067e-01	7.65969067e-01	-3.71816214e-01	-1.90458050e-01	-1.81358164e-01	-4.54994279e-03	-1.60621431e-21	5.09490402e-20	5.59317788e-20	7.89149296e-20	-2.29831508e-20
427             	1.53214078e+00	7.66070388e-01	7.66070388e-01	-3.73041496e-01	-1.91047106e-01	-1.81994390e-01	-4.52635800e-03	-1.65248679e-21	5.09611840e-20	5.60538637e-20	7.89881158e-20	-2.29342521e-20
427.042         	1.53235535e+00	7.66177675e-01	7.66177675e-01	-3.74329031e-01	-1.91667689e-01	-1.82661342e-01	-4.50317349e-03	-1.69277377e-21	5.09640070e-20	5.61389034e-20	7.90334587e-20	-2.28945553e-20
427.083         	1.53259629e+00	7.66298145e-01	7.66298145e-01	-3.75697366e-01	-1.92327423e-01	-1.83369943e-01	-4.47873964e-03	-1.72908936e-21	5.09691581e-20	5.62242781e-20	7.90812971e-20	-2.28570190e-20
427.125         	1.53284534e+00	7.66422672e-01	7.66422672e-01	-3.76897239e-01	-1.92902137e-01	-1.83995102e-01	-4.45351764e-03	-1.76516795e-21	5.09685189e-20	5.62960397e-20	7.91165387e-20	-2.28204990e-20
427.167         	1.53306929e+00	7.66534645e-01	7.66534645e-01	-3.78114358e-01	-1.93485203e-01	-1.84629156e-01	-4.42802365e-03	-1.80184731e-21	5.09653483e-20	5.63668489e-20	7.91487727e-20	-2.27819238e-20
427.208         	1.53334160e+00	7.66670799e-01	7.66670799e-01	-3.79199804e-01	-1.94002537e-01	-1.85197267e-01	-4.40263493e-03	-1.84003407e-21	5.09634578e-20	5.64384917e-20	7.91827036e-20	-2.27442120e-20
427.25          	1.53355061e+00	7.66775307e-01	7.66775307e-01	-3.80376383e-01	-1.94564677e-01	-1.85811706e-01	-4.37648515e-03	-1.87699361e-21	5.09578554e-20	5.65029407e-20	7.92093257e-20	-2.27063851e-20
427.292         	1.53379651e+00	7.66898253e-01	7.66898253e-01	-3.81508641e-01	-1.95104060e-01	-1.86404581e-01	-4.34973973e-03	-1.90761694e-21	5.09487148e-20	5.65688054e-20	7.92331175e-20	-2.26643121e-20
427.333         	1.53402803e+00	7.67014016e-01	7.67014016e-01	-3.82574994e-01	-1.95610531e-01	-1.86964463e-01	-4.32303398e-03	-1.93593467e-21	5.09436260e-20	5.66489322e-20	7.92680921e-20	-2.26191599e-20
427.375         	1.53425306e+00	7.67126529e-01	7.67126529e-01	-3.83629711e-01	-1.96110805e-01	-1.87518906e-01	-4.29594942e-03	-1.96494447e-21	5.09343529e-20	5.67220620e-20	7.92953839e-20	-2.25733218e-20
427.417         	1.53452194e+00	7.67260971e-01	7.67260971e-01	-3.84560773e-01	-1.96549182e-01	-1.88011591e-01	-4.26879569e-03	-1.99398372e-21	5.09246309e-20	5.67924433e-20	7.93208525e-20	-2.25284093e-20
427.458         	1.53474211e+00	7.67371057e-01	7.67371057e-01	-3.85556533e-01	-1.97019034e-01	-1.88537499e-01	-4.24076756e-03	-2.01912908e-21	5.09061859e-20	5.68460607e-20	7.93292162e-20	-2.24831555e-20
427.5           	1.53496961e+00	7.67484805e-01	7.67484805e-01	-3.86480469e-01	-1.97452276e-01	-1.89028193e-01	-4.21204140e-03	-2.04339601e-21	5.08822140e-20	5.68886443e-20	7.93265362e-20	-2.24378919e-20
427.542         	1.53520046e+00	7.67600231e-01	7.67600231e-01	-3.87500131e-01	-1.97932984e-01	-1.89567147e-01	-4.18291873e-03	-2.06599975e-21	5.08556634e-20	5.69230250e-20	7.93171759e-20	-2.23941510e-20
427.583         	1.53542134e+00	7.67710672e-01	7.67710672e-01	-3.88397215e-01	-1.98353345e-01	-1.90043871e-01	-4.15473714e-03	-2.09992267e-21	5.08670369e-20	5.70392041e-20	7.93866389e-20	-2.23474348e-20
427.625         	1.53567835e+00	7.67839176e-01	7.67839176e-01	-3.89224948e-01	-1.98738204e-01	-1.90486744e-01	-4.12572971e-03	-2.13365036e-21	5.08750206e-20	5.71452652e-20	7.94476532e-20	-2.23023880e-20
427.667         	1.53590841e+00	7.67954206e-01	7.67954206e-01	-3.90000906e-01	-1.99095946e-01	-1.90904961e-01	-4.09549250e-03	-2.16747248e-21	5.08782856e-20	5.72466030e-20	7.95015871e-20	-2.22549841e-20
427.708         	1.53610825e+00	7.68054127e-01	7.68054127e-01	-3.90812332e-01	-1.99470842e-01	-1.91341490e-01	-4.06467577e-03	-2.19985926e-21	5.08762938e-20	5.73364323e-20	7.95445100e-20	-2.22080777e-20
427.75          	1.53635370e+00	7.68176851e-01	7.68176851e-01	-3.91588288e-01	-1.99827994e-01	-1.91760293e-01	-4.03385050e-03	-2.23670381e-21	5.08860791e-20	5.74500103e-20	7.96110843e-20	-2.21610740e-20
427.792         	1.53656151e+00	7.68280753e-01	7.68280753e-01	-3.92377327e-01	-2.00191018e-01	-1.92186309e-01	-4.00235431e-03	-2.27528267e-21	5.09015421e-20	5.75754923e-20	7.96892883e-20	-2.21137960e-20
427.833         	1.53680099e+00	7.68400495e-01	7.68400495e-01	-3.93026613e-01	-2.00484199e-01	-1.92542414e-01	-3.97089243e-03	-2.31222330e-21	5.09036614e-20	5.76750450e-20	7.97411839e-20	-2.20661389e-20
427.875         	1.53703420e+00	7.68517102e-01	7.68517102e-01	-3.93673792e-01	-2.00777231e-01	-1.92896562e-01	-3.94033439e-03	-2.34150267e-21	5.08787594e-20	5.77201964e-20	7.97388576e-20	-2.20186612e-20
427.917         	1.53724146e+00	7.68620731e-01	7.68620731e-01	-3.94316470e-01	-2.01067008e-01	-1.93249462e-01	-3.90877270e-03	-2.37269803e-21	5.08617201e-20	5.77824193e-20	7.97529298e-20	-2.19705104e-20
427.958         	1.53747440e+00	7.68737200e-01	7.68737200e-01	-3.94866656e-01	-2.01309814e-01	-1.93556842e-01	-3.87648583e-03	-2.39960515e-21	5.08429831e-20	5.78362055e-20	7.97610859e-20	-2.19248804e-20
428             	1.53767053e+00	7.68835266e-01	7.68835266e-01	-3.95551148e-01	-2.01619297e-01	-1.93931852e-01	-3.84372238e-03	-2.42581021e-21	5.08265093e-20	5.78940095e-20	7.97735140e-20	-2.18795045e-20
428.042         	1.53789805e+00	7.68949023e-01	7.68949023e-01	-3.96048914e-01	-2.01835367e-01	-1.94213547e-01	-3.81090977e-03	-2.45428222e-21	5.08114868e-20	5.79559818e-20	7.97894777e-20	-2.18334959e-20
428.083         	1.53811839e+00	7.69059196e-01	7.69059196e-01	-3.96550561e-01	-2.02052866e-01	-1.94497695e-01	-3.77758557e-03	-2.48274154e-21	5.07968671e-20	5.80184478e-20	7.98060910e-20	-2.17876433e-20
428.125         	1.53832611e+00	7.69163055e-01	7.69163055e-01	-3.97012208e-01	-2.02249755e-01	-1.94762453e-01	-3.74365068e-03	-2.51222757e-21	5.07832782e-20	5.80855105e-20	7.98260335e-20	-2.17405230e-20
428.167         	1.53853058e+00	7.69265290e-01	7.69265290e-01	-3.97441248e-01	-2.02430377e-01	-1.95010871e-01	-3.70975277e-03	-2.54488405e-21	5.07809974e-20	5.81744645e-20	7.98682297e-20	-2.16937652e-20
428.208         	1.53873913e+00	7.69369567e-01	7.69369567e-01	-3.97911960e-01	-2.02632381e-01	-1.95279579e-01	-3.67640092e-03	-2.58875927e-21	5.08179828e-20	5.83456105e-20	7.99907881e-20	-2.16451776e-20
428.25          	1.53895271e+00	7.69476355e-01	7.69476355e-01	-3.98264072e-01	-2.02774297e-01	-1.95489775e-01	-3.64226061e-03	-2.63264467e-21	5.08520639e-20	5.85096014e-20	8.01068647e-20	-2.15972632e-20
428.292         	1.53916003e+00	7.69580014e-01	7.69580014e-01	-3.98607328e-01	-2.02911498e-01	-1.95695830e-01	-3.60783406e-03	-2.67596186e-21	5.08814290e-20	5.86644447e-20	8.02136514e-20	-2.15492066e-20
428.333         	1.53936152e+00	7.69680758e-01	7.69680758e-01	-3.98912330e-01	-2.03029324e-01	-1.95883006e-01	-3.57315936e-03	-2.71881774e-21	5.09057074e-20	5.88098780e-20	8.03106464e-20	-2.15007683e-20
428.375         	1.53955820e+00	7.69779101e-01	7.69779101e-01	-3.99201980e-01	-2.03139667e-01	-1.96062313e-01	-3.53867721e-03	-2.75937863e-21	5.09244771e-20	5.89421118e-20	8.03955330e-20	-2.14534212e-20
428.417         	1.53976616e+00	7.69883078e-01	7.69883078e-01	-3.99403047e-01	-2.03205606e-01	-1.96197441e-01	-3.50408268e-03	-2.79836505e-21	5.09394606e-20	5.90642651e-20	8.04715932e-20	-2.14073281e-20
428.458         	1.53994934e+00	7.69974670e-01	7.69974670e-01	-3.99689260e-01	-2.03313806e-01	-1.96375454e-01	-3.46917612e-03	-2.83475120e-21	5.09482879e-20	5.91741629e-20	8.05353694e-20	-2.13612065e-20
428.5           	1.54014839e+00	7.70074195e-01	7.70074195e-01	-3.99873251e-01	-2.03369988e-01	-1.96503262e-01	-3.43336305e-03	-2.87216659e-21	5.09562210e-20	5.92818281e-20	8.05971351e-20	-2.13153070e-20
428.542         	1.54033178e+00	7.70165891e-01	7.70165891e-01	-4.00003987e-01	-2.03399231e-01	-1.96604757e-01	-3.39723692e-03	-2.90995780e-21	5.09630282e-20	5.93884985e-20	8.06572775e-20	-2.12687790e-20
428.583         	1.54053058e+00	7.70265292e-01	7.70265292e-01	-4.00119171e-01	-2.03420398e-01	-1.96698773e-01	-3.36081226e-03	-2.94784705e-21	5.09693607e-20	5.94919220e-20	8.07153216e-20	-2.12233997e-20
428.625         	1.54070319e+00	7.70351595e-01	7.70351595e-01	-4.00196288e-01	-2.03422150e-01	-1.96774138e-01	-3.32400582e-03	-2.98548180e-21	5.09730007e-20	5.95922570e-20	8.07691292e-20	-2.11768722e-20
428.667         	1.54088276e+00	7.70441382e-01	7.70441382e-01	-4.00295873e-01	-2.03434719e-01	-1.96861154e-01	-3.28678255e-03	-3.02250149e-21	5.09762144e-20	5.96882086e-20	8.08203187e-20	-2.11321101e-20
428.708         	1.54106652e+00	7.70533262e-01	7.70533262e-01	-4.00328487e-01	-2.03414377e-01	-1.96914110e-01	-3.25013388e-03	-3.05707542e-21	5.09688612e-20	5.97640369e-20	8.08508797e-20	-2.10868428e-20
428.75          	1.54125112e+00	7.70625562e-01	7.70625562e-01	-4.00302702e-01	-2.03364509e-01	-1.96938194e-01	-3.21315751e-03	-3.09224948e-21	5.09622668e-20	5.98408474e-20	8.08826905e-20	-2.10418431e-20
428.792         	1.54141048e+00	7.70705241e-01	7.70705241e-01	-4.00283926e-01	-2.03317722e-01	-1.96966205e-01	-3.17575839e-03	-3.12701369e-21	5.09556613e-20	5.99183543e-20	8.09148384e-20	-2.09964841e-20
428.833         	1.54158494e+00	7.70792470e-01	7.70792470e-01	-4.00169235e-01	-2.03222644e-01	-1.96946591e-01	-3.13802658e-03	-3.16300663e-21	5.09519729e-20	6.00029191e-20	8.09534325e-20	-2.09505134e-20
428.875         	1.54175740e+00	7.70878700e-01	7.70878700e-01	-4.00014170e-01	-2.03107109e-01	-1.96907061e-01	-3.10002413e-03	-3.19964398e-21	5.09478192e-20	6.00869181e-20	8.09912782e-20	-2.09043602e-20
428.917         	1.54192126e+00	7.70960629e-01	7.70960629e-01	-3.99994190e-01	-2.03058744e-01	-1.96935446e-01	-3.06164909e-03	-3.23467007e-21	5.09428855e-20	6.01658466e-20	8.10258088e-20	-2.08599622e-20
428.958         	1.54207672e+00	7.71038361e-01	7.71038361e-01	-3.99819359e-01	-2.02932341e-01	-1.96887018e-01	-3.02266139e-03	-3.27220052e-21	5.09397353e-20	6.02511232e-20	8.10652969e-20	-2.08141736e-20
429             	1.54222450e+00	7.71112249e-01	7.71112249e-01	-3.99640170e-01	-2.02802988e-01	-1.96837182e-01	-2.98290293e-03	-3.31022496e-21	5.09372522e-20	6.03381476e-20	8.11063260e-20	-2.07681784e-20
429.042         	1.54240566e+00	7.71202832e-01	7.71202832e-01	-3.99353375e-01	-2.02619419e-01	-1.96733956e-01	-2.94273174e-03	-3.35001954e-21	5.09362559e-20	6.04280242e-20	8.11502680e-20	-2.07222438e-20
429.083         	1.54255244e+00	7.71276221e-01	7.71276221e-01	-3.99103421e-01	-2.02454261e-01	-1.96649160e-01	-2.90255063e-03	-3.39136116e-21	5.09369990e-20	6.05231259e-20	8.11985619e-20	-2.06754360e-20
429.125         	1.54270241e+00	7.71351203e-01	7.71351203e-01	-3.98834893e-01	-2.02279437e-01	-1.96555456e-01	-2.86199086e-03	-3.43297230e-21	5.09378664e-20	6.06176463e-20	8.12466895e-20	-2.06290433e-20
429.167         	1.54283843e+00	7.71419215e-01	7.71419215e-01	-3.98532586e-01	-2.02087420e-01	-1.96445166e-01	-2.82112724e-03	-3.47468926e-21	5.09378565e-20	6.07110174e-20	8.12933652e-20	-2.05823478e-20
429.208         	1.54298640e+00	7.71493199e-01	7.71493199e-01	-3.98168539e-01	-2.01864507e-01	-1.96304032e-01	-2.78023719e-03	-3.51359801e-21	5.09313888e-20	6.07883279e-20	8.13255527e-20	-2.05372248e-20
429.25          	1.54312860e+00	7.71564300e-01	7.71564300e-01	-3.97778151e-01	-2.01628124e-01	-1.96150027e-01	-2.73904893e-03	-3.55245263e-21	5.09233259e-20	6.08624644e-20	8.13545581e-20	-2.04920937e-20
429.292         	1.54325263e+00	7.71626316e-01	7.71626316e-01	-3.97324816e-01	-2.01360187e-01	-1.95964629e-01	-2.69777927e-03	-3.59504130e-21	5.09179022e-20	6.09438786e-20	8.13898415e-20	-2.04459629e-20
429.333         	1.54338991e+00	7.71694956e-01	7.71694956e-01	-3.96871628e-01	-2.01092425e-01	-1.95779203e-01	-2.65661071e-03	-3.63852122e-21	5.09125365e-20	6.10258158e-20	8.14254444e-20	-2.03996286e-20
429.375         	1.54352507e+00	7.71762533e-01	7.71762533e-01	-3.96468058e-01	-2.00849223e-01	-1.95618835e-01	-2.61519379e-03	-3.68109897e-21	5.09073288e-20	6.11064408e-20	8.14605492e-20	-2.03541084e-20
429.417         	1.54364353e+00	7.71821766e-01	7.71821766e-01	-3.95971657e-01	-2.00559290e-01	-1.95412367e-01	-2.57346123e-03	-3.72202451e-21	5.09048153e-20	6.11950611e-20	8.15023459e-20	-2.03072848e-20
429.458         	1.54377573e+00	7.71887863e-01	7.71887863e-01	-3.95427353e-01	-2.00245128e-01	-1.95182226e-01	-2.53145095e-03	-3.76292713e-21	5.09037074e-20	6.12855711e-20	8.15464930e-20	-2.02609218e-20
429.5           	1.54389584e+00	7.71947922e-01	7.71947922e-01	-3.94812752e-01	-1.99895844e-01	-1.94916908e-01	-2.48946772e-03	-3.80454786e-21	5.09027316e-20	6.13775522e-20	8.15915076e-20	-2.02139555e-20
429.542         	1.54400397e+00	7.72001985e-01	7.72001985e-01	-3.94204371e-01	-1.99549298e-01	-1.94655073e-01	-2.44711237e-03	-3.84622754e-21	5.09011761e-20	6.14672876e-20	8.16348199e-20	-2.01675323e-20
429.583         	1.54412112e+00	7.72060559e-01	7.72060559e-01	-3.93615013e-01	-1.99211900e-01	-1.94403114e-01	-2.40439300e-03	-3.88791263e-21	5.08999692e-20	6.15563946e-20	8.16781665e-20	-2.01217719e-20
429.625         	1.54420033e+00	7.72100166e-01	7.72100166e-01	-3.92956267e-01	-1.98839495e-01	-1.94116772e-01	-2.36136164e-03	-3.92983035e-21	5.08974598e-20	6.16490101e-20	8.17219648e-20	-2.00729548e-20
429.667         	1.54434920e+00	7.72174598e-01	7.72174598e-01	-3.92243619e-01	-1.98439839e-01	-1.93803780e-01	-2.31802950e-03	-3.97240025e-21	5.09043377e-20	6.17379756e-20	8.17733255e-20	-2.00353499e-20
429.708         	1.54441533e+00	7.72207663e-01	7.72207663e-01	-3.91513246e-01	-1.98031034e-01	-1.93482212e-01	-2.27441096e-03	-4.01281263e-21	5.09000203e-20	6.18347194e-20	8.18173800e-20	-1.99826607e-20
429.75          	1.54451571e+00	7.72257854e-01	7.72257854e-01	-3.90717173e-01	-1.97589323e-01	-1.93127850e-01	-2.23073698e-03	-4.05024885e-21	5.09068544e-20	6.19572506e-20	8.18854797e-20	-1.99282291e-20
429.792         	1.54460718e+00	7.72303592e-01	7.72303592e-01	-3.89951312e-01	-1.97162453e-01	-1.92788859e-01	-2.18679673e-03	-4.08905925e-21	5.09136992e-20	6.20753539e-20	8.19513762e-20	-1.98760223e-20
429.833         	1.54467062e+00	7.72335312e-01	7.72335312e-01	-3.89180962e-01	-1.96733189e-01	-1.92447772e-01	-2.14270848e-03	-4.12598451e-21	5.09223837e-20	6.21951579e-20	8.20199626e-20	-1.98248048e-20
429.875         	1.54476495e+00	7.72382475e-01	7.72382475e-01	-3.88336952e-01	-1.96267201e-01	-1.92069750e-01	-2.09872560e-03	-4.16870920e-21	5.09380759e-20	6.23319060e-20	8.21040289e-20	-1.97721229e-20
429.917         	1.54485654e+00	7.72428268e-01	7.72428268e-01	-3.87417885e-01	-1.95763753e-01	-1.91654132e-01	-2.05481010e-03	-4.21791021e-21	5.09572918e-20	6.24820819e-20	8.21983327e-20	-1.97162508e-20
429.958         	1.54492961e+00	7.72464807e-01	7.72464807e-01	-3.86490784e-01	-1.95256677e-01	-1.91234106e-01	-2.01128542e-03	-4.26760193e-21	5.09760517e-20	6.26284988e-20	8.22903011e-20	-1.96618022e-20
430             	1.54499440e+00	7.72497198e-01	7.72497198e-01	-3.85528256e-01	-1.94731742e-01	-1.90796514e-01	-1.96761393e-03	-4.31871697e-21	5.09951702e-20	6.27746570e-20	8.23824987e-20	-1.96078417e-20
430.042         	1.54505147e+00	7.72525737e-01	7.72525737e-01	-3.84613192e-01	-1.94230216e-01	-1.90382976e-01	-1.92361977e-03	-4.36986100e-21	5.10164630e-20	6.29220925e-20	8.24775093e-20	-1.95554167e-20
430.083         	1.54511846e+00	7.72559229e-01	7.72559229e-01	-3.83587080e-01	-1.93672931e-01	-1.89914149e-01	-1.87939129e-03	-4.42336769e-21	5.10388691e-20	6.30720752e-20	8.25749067e-20	-1.95028315e-20
430.125         	1.54517718e+00	7.72588588e-01	7.72588588e-01	-3.82550324e-01	-1.93110077e-01	-1.89440247e-01	-1.83491503e-03	-4.47535138e-21	5.10580627e-20	6.32128196e-20	8.26644725e-20	-1.94516529e-20
430.167         	1.54522933e+00	7.72614666e-01	7.72614666e-01	-3.81486886e-01	-1.92533599e-01	-1.88953287e-01	-1.79015576e-03	-4.52307964e-21	5.10702597e-20	6.33348477e-20	8.27376835e-20	-1.94028358e-20
430.208         	1.54527702e+00	7.72638510e-01	7.72638510e-01	-3.80374222e-01	-1.91932271e-01	-1.88441951e-01	-1.74515975e-03	-4.57976491e-21	5.10898826e-20	6.34771342e-20	8.28284497e-20	-1.93513155e-20
430.25          	1.54531381e+00	7.72656907e-01	7.72656907e-01	-3.79272426e-01	-1.91336263e-01	-1.87936162e-01	-1.70005057e-03	-4.66590583e-21	5.11370745e-20	6.36968562e-20	8.29855026e-20	-1.92886464e-20
430.292         	1.54534776e+00	7.72673880e-01	7.72673880e-01	-3.78152867e-01	-1.90731341e-01	-1.87421526e-01	-1.65490774e-03	-4.74690673e-21	5.11764747e-20	6.38939536e-20	8.31234516e-20	-1.92294979e-20
430.333         	1.54539522e+00	7.72697611e-01	7.72697611e-01	-3.76943997e-01	-1.90081662e-01	-1.86862335e-01	-1.60966323e-03	-4.82704021e-21	5.12130468e-20	6.40838774e-20	8.32549855e-20	-1.91711081e-20
430.375         	1.54542568e+00	7.72712841e-01	7.72712841e-01	-3.75727170e-01	-1.89427850e-01	-1.86299320e-01	-1.56426466e-03	-4.90638129e-21	5.12478547e-20	6.42686992e-20	8.33822043e-20	-1.91135051e-20
430.417         	1.54545736e+00	7.72728678e-01	7.72728678e-01	-3.74452081e-01	-1.88744752e-01	-1.85707330e-01	-1.51871092e-03	-4.98535723e-21	5.12822045e-20	6.44491481e-20	8.35067785e-20	-1.90576304e-20
430.458         	1.54548051e+00	7.72740254e-01	7.72740254e-01	-3.73230105e-01	-1.88088010e-01	-1.85142095e-01	-1.47295766e-03	-5.04773058e-21	5.12958780e-20	6.45652602e-20	8.35785081e-20	-1.90132479e-20
430.5           	1.54549674e+00	7.72748372e-01	7.72748372e-01	-3.71910172e-01	-1.87382550e-01	-1.84527622e-01	-1.42746402e-03	-5.09006117e-21	5.12845746e-20	6.46159350e-20	8.35925421e-20	-1.89766071e-20
430.542         	1.54551375e+00	7.72756874e-01	7.72756874e-01	-3.70575747e-01	-1.86669694e-01	-1.83906053e-01	-1.38182067e-03	-5.13883120e-21	5.12792338e-20	6.46812869e-20	8.36198772e-20	-1.89385903e-20
430.583         	1.54552896e+00	7.72764481e-01	7.72764481e-01	-3.69220191e-01	-1.85946331e-01	-1.83273860e-01	-1.33623551e-03	-5.18658435e-21	5.12722146e-20	6.47433259e-20	8.36438775e-20	-1.89005516e-20
430.625         	1.54552823e+00	7.72764116e-01	7.72764116e-01	-3.67841520e-01	-1.85211308e-01	-1.82630212e-01	-1.29054838e-03	-5.23350635e-21	5.12655584e-20	6.48053043e-20	8.36682106e-20	-1.88629063e-20
430.667         	1.54552780e+00	7.72763899e-01	7.72763899e-01	-3.66421682e-01	-1.84455530e-01	-1.81966152e-01	-1.24468873e-03	-5.28028426e-21	5.12558808e-20	6.48595166e-20	8.36856391e-20	-1.88261225e-20
430.708         	1.54553324e+00	7.72766621e-01	7.72766621e-01	-3.64951724e-01	-1.83674532e-01	-1.81277192e-01	-1.19867014e-03	-5.32918011e-21	5.12462234e-20	6.49151283e-20	8.37037876e-20	-1.87886593e-20
430.75          	1.54552390e+00	7.72761948e-01	7.72761948e-01	-3.63497253e-01	-1.82901131e-01	-1.80596122e-01	-1.15250428e-03	-5.37662262e-21	5.12380032e-20	6.49726394e-20	8.37243229e-20	-1.87516835e-20
430.792         	1.54552023e+00	7.72760116e-01	7.72760116e-01	-3.61984247e-01	-1.82098855e-01	-1.79885392e-01	-1.10673129e-03	-5.42581392e-21	5.12298550e-20	6.50299147e-20	8.37448124e-20	-1.87148977e-20
430.833         	1.54549210e+00	7.72746049e-01	7.72746049e-01	-3.60466703e-01	-1.81294537e-01	-1.79172166e-01	-1.06118575e-03	-5.47647082e-21	5.12219357e-20	6.50914614e-20	8.37676664e-20	-1.86762050e-20
430.875         	1.54548366e+00	7.72741832e-01	7.72741832e-01	-3.58886232e-01	-1.80458684e-01	-1.78427548e-01	-1.01556825e-03	-5.52801755e-21	5.12146792e-20	6.51525861e-20	8.37909723e-20	-1.86383861e-20
430.917         	1.54546200e+00	7.72731000e-01	7.72731000e-01	-3.57332413e-01	-1.79636092e-01	-1.77696321e-01	-9.69885151e-04	-5.57888460e-21	5.12070730e-20	6.52120077e-20	8.38130769e-20	-1.86010692e-20
